date,sala,abc,id
2018-03-11,4931,A,180
2018-03-11,378,A+,225
2018-03-11,3464,A,222
2018-03-11,4287,A,487
2018-03-11,738,A+,409
2018-03-11,1349,A+,249
2018-03-11,146,A+,314
2018-03-11,758,A+,320
2018-03-11,2063,A+,258
2018-03-18,77,B,217
2018-03-18,2250,A,445
2018-03-18,1858,B,411
2018-03-18,2829,A,250
2018-03-18,969,B,273
2018-03-18,774,A+,254
2018-03-18,816,B,178
2018-03-18,472,B,416
2018-03-18,2861,B,271
2018-03-18,472,B,181
2018-03-18,4523,A,180
2018-03-18,371,A+,225
2018-03-18,4511,A,222
2018-03-18,11264,A,487
2018-03-18,72,A+,409
2018-03-18,967,A+,249
2018-03-18,295,A+,314
2018-03-18,754,A+,320
2018-03-18,1133,A+,258
2018-03-25,183,B,217
2018-03-25,1408,A,445
2018-03-25,1676,B,411
2018-03-25,3165,A,250
2018-03-25,935,B,273
2018-03-25,496,A+,254
2018-03-25,1193,B,178
2018-03-25,717,B,416
2018-03-25,2557,B,271
2018-03-25,588,B,181
2018-03-25,9551,A,180
2018-03-25,243,A+,225
2018-03-25,3442,A,222
2018-03-25,14903,A,487
2018-03-25,260,A+,409
2018-03-25,895,A+,249
2018-03-25,136,A+,314
2018-03-25,392,A+,320
2018-03-25,125,A+,258
2018-04-01,1612,B,217
2018-04-01,4520,A,445
2018-04-01,931,B,411
2018-04-01,42,A,250
2018-04-01,941,B,273
2018-04-01,348,A+,254
2018-04-01,824,B,178
2018-04-01,139,B,416
2018-04-01,2849,B,271
2018-04-01,607,B,181
2018-04-01,1691,A,180
2018-04-01,334,A+,225
2018-04-01,2947,A,222
2018-04-01,4728,A,487
2018-04-01,42,A+,409
2018-04-01,874,A+,249
2018-04-01,187,A+,314
2018-04-01,748,A+,320
2018-04-01,2092,A+,258
2018-04-08,92,B,217
2018-04-08,2483,A,445
2018-04-08,1257,B,411
2018-04-08,2367,A,250
2018-04-08,621,B,273
2018-04-08,594,A+,254
2018-04-08,630,B,178
2018-04-08,548,B,416
2018-04-08,2142,B,271
2018-04-08,1184,B,181
2018-04-08,3065,A,180
2018-04-08,213,A+,225
2018-04-08,3761,A,222
2018-04-08,7042,A,487
2018-04-08,37,A+,409
2018-04-08,717,A+,249
2018-04-08,219,A+,314
2018-04-08,795,A+,320
2018-04-08,1044,A+,258
2018-04-15,691,B,217
2018-04-15,2818,A,445
2018-04-15,1529,B,411
2018-04-15,2039,A,250
2018-04-15,961,B,273
2018-04-15,610,A+,254
2018-04-15,766,B,178
2018-04-15,329,B,416
2018-04-15,1992,B,271
2018-04-15,374,B,181
2018-04-15,4543,A,180
2018-04-15,279,A+,225
2018-04-15,3351,A,222
2018-04-15,8707,A,487
2018-04-15,370,A+,409
2018-04-15,883,A+,249
2018-04-15,246,A+,314
2018-04-15,514,A+,320
2018-04-15,2029,A+,258
2018-04-22,960,B,217
2018-04-22,2121,A,445
2018-04-22,922,B,411
2018-04-22,2797,A,250
2018-04-22,843,B,273
2018-04-22,546,A+,254
2018-04-22,1361,B,178
2018-04-22,616,B,416
2018-04-22,2458,B,271
2018-04-22,377,B,181
2018-04-22,4484,A,180
2018-04-22,317,A+,225
2018-04-22,3657,A,222
2018-04-22,6649,A,487
2018-04-22,80,A+,409
2018-04-22,2055,A+,249
2018-04-22,288,A+,314
2018-04-22,543,A+,320
2018-04-22,729,A+,258
2018-04-29,555,B,217
2018-04-29,2701,A,445
2018-04-29,1393,B,411
2018-04-29,679,A,250
2018-04-29,650,B,273
2018-04-29,479,A+,254
2018-04-29,661,B,178
2018-04-29,428,B,416
2018-04-29,2311,B,271
2018-04-29,273,B,181
2018-04-29,3219,A,180
2018-04-29,260,A+,225
2018-04-29,4831,A,222
2018-04-29,5912,A,487
2018-04-29,64,A+,409
2018-04-29,1187,A+,249
2018-04-29,187,A+,314
2018-04-29,713,A+,320
2018-04-29,1113,A+,258
2018-05-06,798,B,217
2018-05-06,3709,A,445
2018-05-06,1557,B,411
2018-05-06,1585,A,250
2018-05-06,1715,B,273
2018-05-06,518,A+,254
2018-05-06,1064,B,178
2018-05-06,662,B,416
2018-05-06,2494,B,271
2018-05-06,650,B,181
2018-05-06,6473,A,180
2018-05-06,299,A+,225
2018-05-06,3674,A,222
2018-05-06,9279,A,487
2018-05-06,57,A+,409
2018-05-06,1125,A+,249
2018-05-06,238,A+,314
2018-05-06,622,A+,320
2018-05-06,1597,A+,258
2018-05-13,2060,B,217
2018-05-13,3242,A,445
2018-05-13,1723,B,411
2018-05-13,2138,A,250
2018-05-13,994,B,273
2018-05-13,576,A+,254
2018-05-13,1156,B,178
2018-05-13,657,B,416
2018-05-13,2603,B,271
2018-05-13,336,B,181
2018-05-13,6817,A,180
2018-05-13,335,A+,225
2018-05-13,4614,A,222
2018-05-13,11063,A,487
2018-05-13,322,A+,409
2018-05-13,1880,A+,249
2018-05-13,303,A+,314
2018-05-13,617,A+,320
2018-05-13,1614,A+,258
2018-05-20,86,B,217
2018-05-20,2470,A,445
2018-05-20,1239,B,411
2018-05-20,2200,A,250
2018-05-20,655,B,273
2018-05-20,751,A+,254
2018-05-20,1060,B,178
2018-05-20,636,B,416
2018-05-20,2521,B,271
2018-05-20,449,B,181
2018-05-20,2272,A,180
2018-05-20,0,A+,225
2018-05-20,2611,A,222
2018-05-20,6800,A,487
2018-05-20,5,B,434
2018-05-20,86,A+,409
2018-05-20,1392,A+,249
2018-05-20,196,A+,314
2018-05-20,589,A+,320
2018-05-20,1801,A+,258
2018-05-27,1944,B,217
2018-05-27,4490,A,445
2018-05-27,1537,B,411
2018-05-27,1698,A,250
2018-05-27,326,B,273
2018-05-27,573,A+,254
2018-05-27,867,B,178
2018-05-27,684,B,416
2018-05-27,3547,B,271
2018-05-27,967,B,181
2018-05-27,5977,A,180
2018-05-27,327,A+,225
2018-05-27,5512,A,222
2018-05-27,9653,A,487
2018-05-27,716,A+,409
2018-05-27,1264,A+,249
2018-05-27,307,A+,314
2018-05-27,649,A+,320
2018-05-27,1192,A+,258
2018-06-03,1932,B,217
2018-06-03,4376,A,445
2018-06-03,1098,B,411
2018-06-03,2796,A,250
2018-06-03,1555,B,273
2018-06-03,678,A+,254
2018-06-03,830,B,178
2018-06-03,541,B,416
2018-06-03,3905,B,271
2018-06-03,1620,B,181
2018-06-03,7611,A,180
2018-06-03,419,A+,225
2018-06-03,5057,A,222
2018-06-03,12037,A,487
2018-06-03,106,A+,409
2018-06-03,1461,A+,249
2018-06-03,279,A+,314
2018-06-03,806,A+,320
2018-06-03,1348,A+,258
2018-06-10,17,B,217
2018-06-10,3404,A,445
2018-06-10,1695,B,411
2018-06-10,2519,A,250
2018-06-10,1333,B,273
2018-06-10,671,A+,254
2018-06-10,827,B,178
2018-06-10,317,B,416
2018-06-10,4240,B,271
2018-06-10,532,B,181
2018-06-10,2977,A,180
2018-06-10,167,A+,225
2018-06-10,3926,A,222
2018-06-10,4778,A,487
2018-06-10,65,A+,409
2018-06-10,1328,A+,249
2018-06-10,296,A+,314
2018-06-10,872,A+,320
2018-06-10,2719,A+,258
2018-06-17,154,B,217
2018-06-17,2026,A,445
2018-06-17,796,B,411
2018-06-17,2828,A,250
2018-06-17,501,B,273
2018-06-17,547,A+,254
2018-06-17,870,B,178
2018-06-17,593,B,416
2018-06-17,4168,B,271
2018-06-17,900,B,181
2018-06-17,1392,A,180
2018-06-17,328,A+,225
2018-06-17,3087,A,222
2018-06-17,6343,A,487
2018-06-17,378,A+,409
2018-06-17,2706,A+,249
2018-06-17,288,A+,314
2018-06-17,701,A+,320
2018-06-17,187,A+,258
2018-06-24,746,B,217
2018-06-24,5053,A,445
2018-06-24,1395,B,411
2018-06-24,104,A,250
2018-06-24,1584,B,273
2018-06-24,448,A+,254
2018-06-24,924,B,178
2018-06-24,432,B,416
2018-06-24,3590,B,271
2018-06-24,0,B,181
2018-06-24,3221,A,180
2018-06-24,316,A+,225
2018-06-24,4138,A,222
2018-06-24,6644,A,487
2018-06-24,386,A+,409
2018-06-24,1920,A+,249
2018-06-24,215,A+,314
2018-06-24,831,A+,320
2018-06-24,3566,A+,258
2018-07-01,1400,B,217
2018-07-01,3039,A,445
2018-07-01,1862,B,411
2018-07-01,4058,A,250
2018-07-01,672,B,273
2018-07-01,572,A+,254
2018-07-01,511,B,178
2018-07-01,1401,B,416
2018-07-01,3996,B,271
2018-07-01,693,B,181
2018-07-01,2986,A,180
2018-07-01,332,A+,225
2018-07-01,3443,A,222
2018-07-01,6870,A,487
2018-07-01,274,A+,409
2018-07-01,2750,A+,249
2018-07-01,272,A+,314
2018-07-01,1069,A+,320
2018-07-01,291,A+,258
2018-07-08,1036,B,217
2018-07-08,5074,A,445
2018-07-08,1264,B,411
2018-07-08,3141,A,250
2018-07-08,1399,B,273
2018-07-08,530,A+,254
2018-07-08,1135,B,178
2018-07-08,0,B,438
2018-07-08,351,B,416
2018-07-08,4624,B,271
2018-07-08,1004,B,181
2018-07-08,5720,A,180
2018-07-08,350,A+,225
2018-07-08,4605,A,222
2018-07-08,7521,A,487
2018-07-08,208,A+,409
2018-07-08,1403,A+,249
2018-07-08,282,A+,314
2018-07-08,879,A+,320
2018-07-08,2115,A+,258
2018-07-15,1799,B,217
2018-07-15,2534,A,445
2018-07-15,1552,B,411
2018-07-15,2835,A,250
2018-07-15,789,B,273
2018-07-15,504,A+,254
2018-07-15,822,B,178
2018-07-15,536,B,416
2018-07-15,4695,B,271
2018-07-15,44,B,181
2018-07-15,3955,A,180
2018-07-15,365,A+,225
2018-07-15,3926,A,222
2018-07-15,7733,A,487
2018-07-15,363,A+,409
2018-07-15,1088,A+,249
2018-07-15,302,A+,314
2018-07-15,721,A+,320
2018-07-15,1049,A+,258
2018-07-22,2824,B,217
2018-07-22,7181,A,445
2018-07-22,2477,B,411
2018-07-22,4654,A,250
2018-07-22,2177,B,273
2018-07-22,532,A+,254
2018-07-22,878,B,178
2018-07-22,408,B,416
2018-07-22,4534,B,271
2018-07-22,837,B,181
2018-07-22,3699,A,180
2018-07-22,369,A+,225
2018-07-22,4366,A,222
2018-07-22,12156,A,487
2018-07-22,1111,A+,409
2018-07-22,1876,A+,249
2018-07-22,320,A+,314
2018-07-22,917,A+,320
2018-07-22,1406,A+,258
2018-07-29,219,B,217
2018-07-29,2352,A,445
2018-07-29,1575,B,411
2018-07-29,755,A,250
2018-07-29,31,B,273
2018-07-29,616,A+,254
2018-07-29,1293,B,178
2018-07-29,984,B,416
2018-07-29,4344,B,271
2018-07-29,354,B,181
2018-07-29,5354,A,180
2018-07-29,441,A+,225
2018-07-29,5177,A,222
2018-07-29,10379,A,487
2018-07-29,395,A+,409
2018-07-29,1338,A+,249
2018-07-29,198,A+,314
2018-07-29,716,A+,320
2018-07-29,2713,A+,258
2018-08-05,291,B,217
2018-08-05,1436,A,445
2018-08-05,0,B,411
2018-08-05,97,A,250
2018-08-05,628,B,273
2018-08-05,487,A+,254
2018-08-05,1288,B,178
2018-08-05,602,B,416
2018-08-05,4097,B,271
2018-08-05,1055,B,181
2018-08-05,2329,A,180
2018-08-05,302,A+,225
2018-08-05,3280,A,222
2018-08-05,2069,A,487
2018-08-05,41,A+,409
2018-08-05,1060,A+,249
2018-08-05,250,A+,314
2018-08-05,811,A+,320
2018-08-05,2742,A+,258
2018-08-12,186,B,217
2018-08-12,3416,A,445
2018-08-12,629,B,411
2018-08-12,2364,A,250
2018-08-12,687,B,273
2018-08-12,636,A+,254
2018-08-12,432,B,178
2018-08-12,144,B,416
2018-08-12,3225,B,271
2018-08-12,750,B,181
2018-08-12,2991,A,180
2018-08-12,343,A+,225
2018-08-12,4025,A,222
2018-08-12,6246,A,487
2018-08-12,383,A+,409
2018-08-12,1168,A+,249
2018-08-12,277,A+,314
2018-08-12,1245,A+,320
2018-08-12,156,A+,258
2018-08-19,632,B,217
2018-08-19,3061,A,445
2018-08-19,1689,B,411
2018-08-19,1307,A,250
2018-08-19,650,B,273
2018-08-19,685,A+,254
2018-08-19,652,B,178
2018-08-19,131,B,416
2018-08-19,4421,B,271
2018-08-19,171,B,181
2018-08-19,2925,A,180
2018-08-19,344,A+,225
2018-08-19,4517,A,222
2018-08-19,8928,A,487
2018-08-19,3888,B,434
2018-08-19,33,A+,409
2018-08-19,1022,A+,249
2018-08-19,278,A+,314
2018-08-19,742,A+,320
2018-08-19,1139,A+,258
2018-08-26,1107,B,217
2018-08-26,2582,A,445
2018-08-26,1515,B,411
2018-08-26,1756,A,250
2018-08-26,1543,B,273
2018-08-26,708,A+,254
2018-08-26,748,B,178
2018-08-26,262,B,416
2018-08-26,3680,B,271
2018-08-26,385,B,181
2018-08-26,4207,A,180
2018-08-26,301,A+,225
2018-08-26,4130,A,222
2018-08-26,7086,A,487
2018-08-26,2830,B,434
2018-08-26,130,A+,409
2018-08-26,962,A+,249
2018-08-26,333,A+,314
2018-08-26,687,A+,320
2018-08-26,2464,A+,258
2018-09-02,1790,B,217
2018-09-02,3696,A,445
2018-09-02,782,B,411
2018-09-02,2070,A,250
2018-09-02,496,B,273
2018-09-02,632,A+,254
2018-09-02,741,B,178
2018-09-02,425,B,416
2018-09-02,3981,B,271
2018-09-02,370,B,181
2018-09-02,3656,A,180
2018-09-02,351,A+,225
2018-09-02,3689,A,222
2018-09-02,8726,A,487
2018-09-02,131,A+,409
2018-09-02,1487,A+,249
2018-09-02,276,A+,314
2018-09-02,720,A+,320
2018-09-02,1115,A+,258
2018-09-09,0,B,217
2018-09-09,2356,A,445
2018-09-09,1256,B,411
2018-09-09,1880,A,250
2018-09-09,1083,B,273
2018-09-09,681,A+,254
2018-09-09,622,B,178
2018-09-09,493,B,416
2018-09-09,2828,B,271
2018-09-09,853,B,181
2018-09-09,2944,A,180
2018-09-09,331,A+,225
2018-09-09,3271,A,222
2018-09-09,4353,A,487
2018-09-09,1800,B,434
2018-09-09,155,A+,409
2018-09-09,1576,A+,249
2018-09-09,309,A+,314
2018-09-09,535,A+,320
2018-09-09,2773,A+,258
2018-09-16,568,B,217
2018-09-16,2081,A,445
2018-09-16,947,B,411
2018-09-16,1763,A,250
2018-09-16,780,B,273
2018-09-16,615,A+,254
2018-09-16,762,B,178
2018-09-16,447,B,416
2018-09-16,3605,B,271
2018-09-16,1085,B,181
2018-09-16,3876,A,180
2018-09-16,380,A+,225
2018-09-16,3518,A,222
2018-09-16,7678,A,487
2018-09-16,4392,B,434
2018-09-16,140,A+,409
2018-09-16,1161,A+,249
2018-09-16,319,A+,314
2018-09-16,634,A+,320
2018-09-16,2311,A+,258
2018-09-23,1634,B,217
2018-09-23,2845,A,445
2018-09-23,1223,B,411
2018-09-23,850,A,250
2018-09-23,1100,B,273
2018-09-23,458,A+,254
2018-09-23,701,B,178
2018-09-23,477,B,416
2018-09-23,2921,B,271
2018-09-23,136,B,181
2018-09-23,2800,A,180
2018-09-23,7036,A,129
2018-09-23,326,A+,225
2018-09-23,3258,A,222
2018-09-23,6877,A,487
2018-09-23,11901,A,365
2018-09-23,429,A+,409
2018-09-23,973,A+,249
2018-09-23,190,A+,314
2018-09-23,578,A+,320
2018-09-23,2017,A+,258
2018-09-30,140,B,217
2018-09-30,114,A,445
2018-09-30,483,B,411
2018-09-30,2038,A,250
2018-09-30,312,B,273
2018-09-30,570,A+,254
2018-09-30,797,B,178
2018-09-30,518,B,416
2018-09-30,3558,B,271
2018-09-30,799,B,181
2018-09-30,3023,A,180
2018-09-30,1177,A,129
2018-09-30,225,A+,225
2018-09-30,3695,A,222
2018-09-30,5396,A,487
2018-09-30,2107,A,365
2018-09-30,72,A+,409
2018-09-30,952,A+,249
2018-09-30,287,A+,314
2018-09-30,936,A+,320
2018-09-30,1105,A+,258
2018-10-07,517,B,217
2018-10-07,3731,A,445
2018-10-07,309,B,411
2018-10-07,961,A,250
2018-10-07,321,B,273
2018-10-07,544,A+,254
2018-10-07,660,B,178
2018-10-07,450,B,416
2018-10-07,3146,B,271
2018-10-07,87,B,181
2018-10-07,3714,A,180
2018-10-07,1538,A,129
2018-10-07,296,A+,225
2018-10-07,2700,A,222
2018-10-07,8029,A,487
2018-10-07,162,B,434
2018-10-07,8501,A,365
2018-10-07,204,A+,409
2018-10-07,917,A+,249
2018-10-07,255,A+,314
2018-10-07,606,A+,320
2018-10-07,1654,A+,258
2018-10-14,567,B,217
2018-10-14,632,A,445
2018-10-14,929,B,411
2018-10-14,2209,A,250
2018-10-14,1248,B,273
2018-10-14,480,A+,254
2018-10-14,1113,B,178
2018-10-14,642,B,416
2018-10-14,4442,B,271
2018-10-14,452,B,181
2018-10-14,4634,A,180
2018-10-14,1564,A,129
2018-10-14,238,A+,225
2018-10-14,3618,A,222
2018-10-14,7423,A,487
2018-10-14,3672,B,434
2018-10-14,5738,A,365
2018-10-14,40,A+,409
2018-10-14,904,A+,249
2018-10-14,279,A+,314
2018-10-14,737,A+,320
2018-10-14,1151,A+,258
2018-10-21,998,B,217
2018-10-21,3827,A,445
2018-10-21,1859,B,411
2018-10-21,1288,A,250
2018-10-21,11,B,273
2018-10-21,508,A+,254
2018-10-21,377,B,178
2018-10-21,484,B,416
2018-10-21,2897,B,271
2018-10-21,406,B,181
2018-10-21,4243,A,180
2018-10-21,2332,A,129
2018-10-21,295,A+,225
2018-10-21,2490,A,222
2018-10-21,8372,A,487
2018-10-21,72,B,434
2018-10-21,6198,A,365
2018-10-21,173,A+,409
2018-10-21,2757,A+,249
2018-10-21,283,A+,314
2018-10-21,641,A+,320
2018-10-21,1007,A+,258
2018-10-28,472,B,217
2018-10-28,2153,A,445
2018-10-28,621,B,411
2018-10-28,2822,A,250
2018-10-28,1103,B,273
2018-10-28,454,A+,254
2018-10-28,941,B,178
2018-10-28,457,B,416
2018-10-28,2187,B,271
2018-10-28,448,B,181
2018-10-28,3536,A,180
2018-10-28,2824,A,129
2018-10-28,271,A+,225
2018-10-28,3034,A,222
2018-10-28,7965,A,487
2018-10-28,50,B,434
2018-10-28,8351,A,365
2018-10-28,53,A+,409
2018-10-28,1008,A+,249
2018-10-28,175,A+,314
2018-10-28,556,A+,320
2018-10-28,1293,A+,258
2018-11-04,321,B,217
2018-11-04,1747,A,445
2018-11-04,930,B,411
2018-11-04,1572,A,250
2018-11-04,1079,B,273
2018-11-04,521,A+,254
2018-11-04,827,B,178
2018-11-04,520,B,416
2018-11-04,1652,B,271
2018-11-04,526,B,181
2018-11-04,2974,A,180
2018-11-04,2534,A,129
2018-11-04,291,A+,225
2018-11-04,2884,A,222
2018-11-04,7175,A,487
2018-11-04,8,B,434
2018-11-04,7059,A,365
2018-11-04,662,A+,409
2018-11-04,121,A+,249
2018-11-04,306,A+,314
2018-11-04,569,A+,320
2018-11-04,2866,A+,258
2018-11-11,524,B,217
2018-11-11,33,A,445
2018-11-11,464,B,411
2018-11-11,537,A,250
2018-11-11,642,B,273
2018-11-11,620,A+,254
2018-11-11,620,B,178
2018-11-11,443,B,416
2018-11-11,1962,B,271
2018-11-11,283,B,181
2018-11-11,3655,A,180
2018-11-11,2125,A,129
2018-11-11,366,A+,225
2018-11-11,3337,A,222
2018-11-11,7186,A,487
2018-11-11,18,B,434
2018-11-11,6998,A,365
2018-11-11,109,A+,409
2018-11-11,925,A+,249
2018-11-11,236,A+,314
2018-11-11,464,A+,320
2018-11-11,3110,A+,258
2018-11-18,635,B,217
2018-11-18,96,A,445
2018-11-18,1982,B,411
2018-11-18,2783,A,250
2018-11-18,937,B,273
2018-11-18,598,A+,254
2018-11-18,626,B,178
2018-11-18,520,B,416
2018-11-18,2247,B,271
2018-11-18,775,B,181
2018-11-18,3344,A,180
2018-11-18,2307,A,129
2018-11-18,326,A+,225
2018-11-18,3441,A,222
2018-11-18,5322,A,487
2018-11-18,20,B,434
2018-11-18,7932,A,365
2018-11-18,117,A+,409
2018-11-18,1009,A+,249
2018-11-18,270,A+,314
2018-11-18,721,A+,320
2018-11-18,2430,A+,258
2018-11-25,1580,B,217
2018-11-25,4084,A,445
2018-11-25,468,B,411
2018-11-25,667,A,250
2018-11-25,638,B,273
2018-11-25,761,A+,254
2018-11-25,926,B,178
2018-11-25,618,B,416
2018-11-25,2311,B,271
2018-11-25,66,B,181
2018-11-25,4742,A,180
2018-11-25,2572,A,129
2018-11-25,517,A+,225
2018-11-25,3892,A,222
2018-11-25,8841,A,487
2018-11-25,7391,A,365
2018-11-25,134,A+,409
2018-11-25,989,A+,249
2018-11-25,301,A+,314
2018-11-25,647,A+,320
2018-11-25,2176,A+,258
2018-12-02,131,B,217
2018-12-02,185,A,445
2018-12-02,181,B,411
2018-12-02,366,A,250
2018-12-02,793,B,273
2018-12-02,519,A+,254
2018-12-02,761,B,178
2018-12-02,490,B,416
2018-12-02,1876,B,271
2018-12-02,139,B,181
2018-12-02,3659,A,180
2018-12-02,2138,A,129
2018-12-02,261,A+,225
2018-12-02,3764,A,222
2018-12-02,8413,A,487
2018-12-02,80,B,434
2018-12-02,9500,A,365
2018-12-02,100,A+,409
2018-12-02,1224,A+,249
2018-12-02,186,A+,314
2018-12-02,573,A+,320
2018-12-02,2746,A+,258
2018-12-09,510,B,217
2018-12-09,3272,A,445
2018-12-09,2022,B,411
2018-12-09,2203,A,250
2018-12-09,1415,B,273
2018-12-09,514,A+,254
2018-12-09,778,B,178
2018-12-09,841,B,416
2018-12-09,1947,B,271
2018-12-09,546,B,181
2018-12-09,5254,A,180
2018-12-09,2782,A,129
2018-12-09,369,A+,225
2018-12-09,3939,A,222
2018-12-09,11453,A,487
2018-12-09,10,B,434
2018-12-09,8446,A,365
2018-12-09,184,A+,409
2018-12-09,1020,A+,249
2018-12-09,210,A+,314
2018-12-09,548,A+,320
2018-12-09,149,A+,258
2018-12-16,880,B,217
2018-12-16,4364,A,445
2018-12-16,2006,B,411
2018-12-16,4962,A,250
2018-12-16,1550,B,273
2018-12-16,758,A+,254
2018-12-16,1320,B,178
2018-12-16,1834,B,416
2018-12-16,3406,B,271
2018-12-16,214,B,181
2018-12-16,6672,A,180
2018-12-16,3561,A,129
2018-12-16,511,A+,225
2018-12-16,5192,A,222
2018-12-16,14977,A,487
2018-12-16,36,B,434
2018-12-16,13039,A,365
2018-12-16,66,A+,409
2018-12-16,2230,A+,249
2018-12-16,329,A+,314
2018-12-16,801,A+,320
2018-12-16,1187,A+,258
2018-12-23,122,B,217
2018-12-23,139,A,445
2018-12-23,10,B,411
2018-12-23,45,A,250
2018-12-23,12,B,273
2018-12-23,175,A+,254
2018-12-23,398,B,178
2018-12-23,614,B,416
2018-12-23,2115,B,271
2018-12-23,51,B,181
2018-12-23,3481,A,180
2018-12-23,1487,A,129
2018-12-23,218,A+,225
2018-12-23,1978,A,222
2018-12-23,5177,A,487
2018-12-23,3345,A,365
2018-12-23,6,A+,409
2018-12-23,840,A+,249
2018-12-23,146,A+,314
2018-12-23,255,A+,320
2018-12-23,61,A+,258
2018-12-30,275,B,217
2018-12-30,29,A,445
2018-12-30,13,B,411
2018-12-30,33,A,250
2018-12-30,12,B,273
2018-12-30,285,A+,254
2018-12-30,537,B,178
2018-12-30,266,B,416
2018-12-30,1714,B,271
2018-12-30,180,B,181
2018-12-30,986,A,180
2018-12-30,1934,A,129
2018-12-30,173,A+,225
2018-12-30,1834,A,222
2018-12-30,3506,A,487
2018-12-30,4522,A,365
2018-12-30,434,A+,409
2018-12-30,433,A+,249
2018-12-30,173,A+,314
2018-12-30,406,A+,320
2018-12-30,1965,A+,258
2019-01-06,473,B,217
2019-01-06,1527,A,445
2019-01-06,921,B,411
2019-01-06,477,A,250
2019-01-06,532,B,273
2019-01-06,420,A+,254
2019-01-06,647,B,178
2019-01-06,532,B,416
2019-01-06,2904,B,271
2019-01-06,92,B,181
2019-01-06,2310,A,180
2019-01-06,2106,A,129
2019-01-06,193,A+,225
2019-01-06,2894,A,222
2019-01-06,7546,A,487
2019-01-06,8769,A,365
2019-01-06,931,A+,409
2019-01-06,604,A+,249
2019-01-06,259,A+,314
2019-01-06,496,A+,320
2019-01-06,1875,A+,258
2019-01-13,1113,B,217
2019-01-13,2042,A,445
2019-01-13,1245,B,411
2019-01-13,2270,A,250
2019-01-13,659,B,273
2019-01-13,485,A+,254
2019-01-13,1833,A,406
2019-01-13,2163,A,223
2019-01-13,847,B,178
2019-01-13,548,B,416
2019-01-13,1315,B,271
2019-01-13,265,B,181
2019-01-13,3231,A,180
2019-01-13,1942,A,129
2019-01-13,119,A+,225
2019-01-13,3050,A,222
2019-01-13,7869,A,487
2019-01-13,11629,A,365
2019-01-13,66,A+,409
2019-01-13,709,A+,249
2019-01-13,308,A+,314
2019-01-13,505,A+,320
2019-01-13,1934,A+,258
2019-01-20,403,B,217
2019-01-20,1064,A,445
2019-01-20,617,B,411
2019-01-20,809,A,250
2019-01-20,182,B,273
2019-01-20,408,A+,254
2019-01-20,3969,A,406
2019-01-20,4318,A,223
2019-01-20,840,B,178
2019-01-20,405,B,416
2019-01-20,1683,B,271
2019-01-20,603,B,181
2019-01-20,3547,A,180
2019-01-20,1750,A,129
2019-01-20,213,A+,225
2019-01-20,3565,A,222
2019-01-20,7473,A,487
2019-01-20,7891,A,365
2019-01-20,174,A+,409
2019-01-20,1058,A+,249
2019-01-20,255,A+,314
2019-01-20,520,A+,320
2019-01-20,68,A+,258
2019-01-27,885,B,217
2019-01-27,2244,A,445
2019-01-27,1079,B,411
2019-01-27,2205,A,250
2019-01-27,1087,B,273
2019-01-27,443,A+,254
2019-01-27,4963,A,406
2019-01-27,6150,A,223
2019-01-27,665,B,178
2019-01-27,571,B,416
2019-01-27,1248,B,271
2019-01-27,374,B,181
2019-01-27,3210,A,180
2019-01-27,1977,A,129
2019-01-27,301,A+,225
2019-01-27,3585,A,222
2019-01-27,8611,A,487
2019-01-27,8248,A,365
2019-01-27,35,A+,409
2019-01-27,1377,A+,249
2019-01-27,241,A+,314
2019-01-27,591,A+,320
2019-01-27,1971,A+,258
2019-02-03,554,B,217
2019-02-03,4015,A,445
2019-02-03,323,B,411
2019-02-03,1715,A,250
2019-02-03,331,B,273
2019-02-03,476,A+,254
2019-02-03,3292,A,406
2019-02-03,5335,A,223
2019-02-03,997,B,178
2019-02-03,860,B,416
2019-02-03,1650,B,271
2019-02-03,229,B,181
2019-02-03,4660,A,180
2019-02-03,3426,A,129
2019-02-03,174,A+,225
2019-02-03,3802,A,222
2019-02-03,7571,A,487
2019-02-03,10211,A,365
2019-02-03,606,A+,409
2019-02-03,1012,A+,249
2019-02-03,321,A+,314
2019-02-03,553,A+,320
2019-02-03,1113,A+,258
2019-02-10,955,B,217
2019-02-10,1262,A,445
2019-02-10,1988,B,411
2019-02-10,2947,A,250
2019-02-10,803,B,273
2019-02-10,584,A+,254
2019-02-10,4755,A,406
2019-02-10,5799,A,223
2019-02-10,668,B,178
2019-02-10,404,B,416
2019-02-10,2205,B,271
2019-02-10,455,B,181
2019-02-10,2642,A,180
2019-02-10,2152,A,129
2019-02-10,341,A+,225
2019-02-10,3628,A,222
2019-02-10,7648,A,487
2019-02-10,8321,A,365
2019-02-10,92,A+,409
2019-02-10,898,A+,249
2019-02-10,308,A+,314
2019-02-10,523,A+,320
2019-02-10,1941,A+,258
2019-02-17,481,B,217
2019-02-17,1411,A,445
2019-02-17,476,B,411
2019-02-17,758,A,250
2019-02-17,783,B,273
2019-02-17,452,A+,254
2019-02-17,5831,A,406
2019-02-17,12867,A,223
2019-02-17,1209,B,178
2019-02-17,777,B,416
2019-02-17,2851,B,271
2019-02-17,988,B,181
2019-02-17,5083,A,180
2019-02-17,3546,A,129
2019-02-17,358,A+,225
2019-02-17,4274,A,222
2019-02-17,11944,A,487
2019-02-17,20450,A,365
2019-02-17,180,A+,409
2019-02-17,1160,A+,249
2019-02-17,342,A+,314
2019-02-17,614,A+,320
